Time,Temperature ,Humidity
2022-07-27 01:29:34,14.4,70
2022-07-27 01:33:22,14.5,70
2022-07-27 01:37:10,14.5,70
2022-07-27 01:40:58,14.6,70
2022-07-27 01:44:46,14.4,70
2022-07-27 01:48:34,14.2,70
2022-07-27 01:52:22,14.4,70
2022-07-27 02:02:49,13.7,69
2022-07-27 02:06:37,13.4,70
2022-07-27 02:14:13,13.4,71
2022-07-27 02:18:01,13.9,71
2022-07-27 02:21:49,13.9,71
2022-07-27 02:25:37,14,71
2022-07-27 02:29:25,13.4,70
2022-07-27 02:33:13,13.1,70
2022-07-27 02:37:01,13.1,71
2022-07-27 02:40:49,12.8,71
2022-07-27 02:44:37,12.7,72
2022-07-27 02:48:25,12.9,72
2022-07-27 02:52:13,13,72
2022-07-27 02:56:01,13.5,72
2022-07-27 03:06:28,14,72
2022-07-27 03:17:52,13.7,72
2022-07-27 03:21:40,13.6,72
2022-07-27 03:25:28,13.8,72
2022-07-27 03:29:16,13.6,71
2022-07-27 03:33:04,12.8,70
2022-07-27 03:36:52,12.8,71
2022-07-27 03:40:40,12.6,72
2022-07-27 03:44:28,13,72
2022-07-27 03:48:16,13.1,72
2022-07-27 03:52:04,13.2,72
2022-07-27 03:55:52,13.3,72
2022-07-27 04:06:19,13,72
2022-07-27 04:10:07,13.2,72
2022-07-27 04:17:43,13,72
2022-07-27 04:21:31,12.8,72
2022-07-27 04:25:19,12.9,72
2022-07-27 04:29:07,13.2,72
2022-07-27 04:32:55,13.3,72
2022-07-27 04:36:43,13.3,72
2022-07-27 04:40:31,12.9,72
2022-07-27 04:44:19,12.5,71
2022-07-27 04:48:07,11.8,71
2022-07-27 04:51:55,12.2,73
2022-07-27 04:55:43,12.6,73
2022-07-27 04:59:31,12.8,73
2022-07-27 05:09:58,12.7,73
2022-07-27 05:13:46,12.6,73
2022-07-27 05:17:34,12.4,73
2022-07-27 05:21:22,12.4,73
2022-07-27 05:25:10,12.2,73
2022-07-27 05:28:58,12.5,73
2022-07-27 05:32:46,12.2,73
2022-07-27 05:36:34,11.9,73
2022-07-27 05:40:22,11.7,73
2022-07-27 05:44:10,11.7,73
2022-07-27 05:47:58,11.8,74
2022-07-27 05:51:46,11.6,74
2022-07-27 05:55:34,12.1,74
2022-07-27 05:59:21,12,74
2022-07-27 06:03:09,12.1,74
2022-07-27 06:09:48,12,74
2022-07-27 06:13:36,12.1,74
2022-07-27 06:17:24,12.3,74
2022-07-27 06:21:12,12,74
2022-07-27 06:25:00,11.8,74
2022-07-27 06:28:48,11.6,74
2022-07-27 06:32:36,11.4,74
2022-07-27 06:36:24,11.3,74
2022-07-27 06:40:12,11.4,75
2022-07-27 06:47:48,13.1,75
2022-07-27 06:51:36,13.3,74
2022-07-27 06:55:24,14.1,73
2022-07-27 06:59:12,14.4,73
2022-07-27 07:03:00,13.7,74
2022-07-27 07:13:27,13.5,75
2022-07-27 07:17:15,13.7,75
2022-07-27 07:21:03,13.8,75
2022-07-27 07:24:51,13.8,75
2022-07-27 07:28:39,14.1,75
2022-07-27 07:32:27,14.4,74
2022-07-27 07:36:15,14.8,75
2022-07-27 07:40:03,15.1,75
2022-07-27 07:43:51,15.5,74
2022-07-27 07:47:39,15.5,74
2022-07-27 07:55:15,15.8,74
2022-07-27 07:59:03,15.7,73
2022-07-27 08:02:51,15.9,73
2022-07-27 08:06:39,15.9,73
2022-07-27 08:13:18,16.2,73
2022-07-27 08:17:06,16.1,73
2022-07-27 08:20:54,16.4,73
2022-07-27 08:24:42,16.4,72
2022-07-27 08:28:30,16.3,72
2022-07-27 08:32:18,16.3,72
2022-07-27 08:36:06,16.1,72
2022-07-27 08:39:54,16.1,72
2022-07-27 08:43:42,16.1,72
2022-07-27 08:47:30,16.4,72
2022-07-27 08:51:18,16.5,72
2022-07-27 08:55:06,16.5,72
2022-07-27 08:58:54,16.6,71
2022-07-27 09:02:42,16.7,71
2022-07-27 09:06:30,16.7,71
2022-07-27 09:13:09,17,71
2022-07-27 09:16:57,17.1,71
2022-07-27 09:20:45,17.2,71
2022-07-27 09:24:33,17.5,70
2022-07-27 09:28:21,17.7,70
2022-07-27 09:32:09,17.9,70
2022-07-27 09:35:57,18.3,69
2022-07-27 09:39:45,18.3,69
2022-07-27 09:43:33,18.4,69
2022-07-27 09:47:21,18.6,68
2022-07-27 09:51:09,18.6,68
2022-07-27 09:54:57,18.9,67
2022-07-27 09:58:45,19,67
2022-07-27 10:02:33,19.2,66
2022-07-27 10:06:21,19.3,66
2022-07-27 10:10:09,19.5,66
2022-07-27 10:16:48,19.7,65
2022-07-27 10:28:12,19.9,64
2022-07-27 10:32:00,20.1,64
2022-07-27 10:35:48,20.5,62
2022-07-27 10:39:36,20.7,62
2022-07-27 10:43:24,20.5,62
2022-07-27 10:47:12,20.6,61
2022-07-27 10:51:00,21.1,61
2022-07-27 10:54:48,22,58
2022-07-27 10:58:36,23.4,56
2022-07-27 11:02:24,24.1,55
2022-07-27 11:06:12,25.5,54
2022-07-27 11:10:00,26.4,52
2022-07-27 11:20:27,27.5,49
2022-07-27 11:24:15,27.1,49
2022-07-27 11:28:03,27.2,48
2022-07-27 11:31:51,27.1,48
2022-07-27 11:35:39,27,48
2022-07-27 11:39:26,26.6,48
2022-07-27 11:43:14,26.5,49
2022-07-27 11:47:02,26.6,51
2022-07-27 11:50:50,26,52
2022-07-27 11:54:38,24.5,52
2022-07-27 11:58:26,24.1,52
2022-07-27 12:02:14,23.9,52
2022-07-27 12:06:02,23.6,52
2022-07-27 12:09:50,23.5,52
2022-07-27 12:16:29,23.5,51
2022-07-27 12:20:17,23.4,51
2022-07-27 12:27:53,23,52
2022-07-27 12:31:41,23.3,52
2022-07-27 12:35:29,23.3,51
2022-07-27 12:39:17,23,51
2022-07-27 12:43:05,22.7,51
2022-07-27 12:46:53,23.1,51
2022-07-27 12:50:41,23.2,51
2022-07-27 12:58:17,23.1,51
2022-07-27 13:02:05,23.3,51
2022-07-27 13:05:53,23.7,51
2022-07-27 13:09:41,23.9,51
2022-07-27 13:20:08,23.8,51
2022-07-27 13:23:56,23.7,50
2022-07-27 13:27:44,23.5,50
2022-07-27 13:31:32,24,50
2022-07-27 13:35:20,23.9,50
2022-07-27 13:39:08,23.8,50
2022-07-27 13:42:56,23.7,50
2022-07-27 13:46:44,23.6,50
2022-07-27 13:50:32,23.6,50
2022-07-27 13:54:20,23.7,50
2022-07-27 13:58:08,23.7,49
2022-07-27 14:01:56,24,49
2022-07-27 14:05:44,24.4,49
2022-07-27 14:09:32,24.6,49
2022-07-27 14:19:59,24.7,48
2022-07-27 14:27:35,24.4,48
2022-07-27 14:31:23,24.4,48
2022-07-27 14:35:11,24.1,48
2022-07-27 14:38:59,24.1,48
2022-07-27 14:42:47,24.2,49
2022-07-27 14:46:35,24.2,48
2022-07-27 14:50:23,24.3,48
2022-07-27 14:54:11,24.4,48
2022-07-27 14:57:59,24.3,48
2022-07-27 15:01:47,24.2,48
2022-07-27 15:05:35,24.2,48
2022-07-27 15:09:23,24.1,47
2022-07-27 15:13:11,24,48
2022-07-27 15:19:50,23.9,48
2022-07-27 15:31:14,24,48
2022-07-27 15:35:02,24.1,48
2022-07-27 15:38:50,24.1,48
2022-07-27 15:42:38,24.1,48
2022-07-27 15:46:26,23.9,48
2022-07-27 15:50:14,24,48
2022-07-27 15:57:50,24.1,48
2022-07-27 16:01:38,24,48
2022-07-27 16:05:26,23.8,48
2022-07-27 16:09:14,23.8,48
2022-07-27 16:23:29,23.6,48
2022-07-27 16:27:17,23.4,48
2022-07-27 16:31:05,23.4,48
2022-07-27 16:34:53,23.4,48
2022-07-27 16:38:41,23.5,48
2022-07-27 16:42:29,23.2,48
2022-07-27 16:46:17,23.1,48
2022-07-27 16:50:05,23.2,48
2022-07-27 16:57:41,23.4,49
2022-07-27 17:01:29,23.4,49
2022-07-27 17:05:17,23.4,49
2022-07-27 17:09:04,23.1,48
2022-07-27 17:12:52,23,48
2022-07-27 17:27:07,22.6,48
2022-07-27 17:30:55,22.6,48
2022-07-27 17:34:43,22.4,48
2022-07-27 17:38:31,22.5,48
2022-07-27 17:42:19,22.6,49
2022-07-27 17:46:07,22.6,49
2022-07-27 17:53:43,22.2,49
2022-07-27 18:01:19,21.7,50
2022-07-27 18:05:07,21.6,50
2022-07-27 18:08:55,21.4,50
2022-07-27 18:12:43,21.4,50
2022-07-27 18:19:22,21.5,50
2022-07-27 18:23:10,21.5,50
2022-07-27 18:26:58,21.6,51
2022-07-27 18:30:46,21.6,51
2022-07-27 18:34:34,21.5,51
2022-07-27 18:38:22,21.4,51
2022-07-27 18:42:10,21.4,51
2022-07-27 18:45:58,21.2,51
2022-07-27 18:49:46,21.1,51
2022-07-27 18:57:22,21,52
2022-07-27 19:01:10,20.8,52
2022-07-27 19:08:46,20.7,52
2022-07-27 19:12:34,20.6,52
2022-07-27 19:23:01,20.4,53
2022-07-27 19:26:49,20.4,53
2022-07-27 19:30:37,20.2,54
2022-07-27 19:34:25,20.2,54
2022-07-27 19:38:13,20.1,54
2022-07-27 19:42:01,20,54
2022-07-27 19:45:49,19.9,54
2022-07-27 19:49:37,19.9,55
2022-07-27 19:53:25,19.9,55
2022-07-27 19:57:13,19.9,56
2022-07-27 20:01:01,19.9,56
2022-07-27 20:04:49,19.9,56
2022-07-27 20:08:37,19.8,56
2022-07-27 20:12:25,19.8,57
2022-07-27 20:16:13,19.9,57
2022-07-27 20:22:52,19.8,57
2022-07-27 20:26:40,19.7,57
2022-07-27 20:30:28,19.8,58
2022-07-27 20:34:16,19.8,58
2022-07-27 20:38:04,19.7,58
2022-07-27 20:41:52,19.6,58
2022-07-27 20:49:28,19.6,59
2022-07-27 20:53:16,19.5,59
2022-07-27 20:57:04,19.5,59
2022-07-27 21:00:52,19.5,59
2022-07-27 21:08:28,19.5,60
2022-07-27 21:12:16,19.5,60
2022-07-27 21:16:04,19.4,60
2022-07-27 21:26:31,19.3,60
2022-07-27 21:30:19,19.2,61
2022-07-27 21:34:07,19.1,61
2022-07-27 21:37:55,19,61
2022-07-27 21:41:43,18.9,62
2022-07-27 21:45:31,18.9,62
2022-07-27 21:49:19,18.7,62
2022-07-27 21:53:07,18.6,63
2022-07-27 21:56:55,18.4,64
2022-07-27 22:00:43,18.3,64
2022-07-27 22:04:31,18.2,65
2022-07-27 22:08:19,18.1,65
2022-07-27 22:12:07,18.3,66
2022-07-27 22:15:55,18,66
2022-07-27 22:22:34,17.6,67
2022-07-27 22:26:22,17.8,68
2022-07-27 22:30:10,18.2,68
2022-07-27 22:37:45,18.5,68
2022-07-27 22:41:33,18.5,68
2022-07-27 22:45:21,18.5,68
2022-07-27 22:49:09,18.5,68
2022-07-27 22:52:57,18.5,68
2022-07-27 22:56:45,18.4,68
2022-07-27 23:00:33,18.5,69
2022-07-27 23:04:21,18.4,69
2022-07-27 23:08:09,18.3,69
2022-07-27 23:11:57,18.2,69
2022-07-27 23:15:45,18.4,69
2022-07-27 23:26:12,18.4,70
2022-07-27 23:30:00,18.3,70
2022-07-27 23:33:48,18.2,70
2022-07-27 23:37:36,17.9,70
2022-07-27 23:41:24,17.7,70
2022-07-27 23:45:12,17.6,71
2022-07-27 23:49:00,17.4,72
2022-07-27 23:52:48,17.4,72
2022-07-27 23:56:36,17.5,73
2022-07-28 00:00:24,17.6,73
2022-07-28 00:04:12,17.5,73
2022-07-28 00:11:48,17.4,74
2022-07-28 00:15:36,17.5,74
2022-07-28 00:29:51,18,74
2022-07-28 00:33:39,17.6,74
2022-07-28 00:37:27,17.2,74
2022-07-28 00:41:15,17,74
2022-07-28 00:45:03,16.9,75
2022-07-28 00:48:51,16.8,75
2022-07-28 00:52:39,16.7,76
2022-07-28 00:56:27,16.6,76
2022-07-28 01:00:15,16.5,76
2022-07-28 01:04:03,16.4,77
2022-07-28 01:07:51,16.3,77
2022-07-28 01:15:27,16.2,77
2022-07-28 01:29:42,16.1,78
2022-07-28 01:33:30,16,78
2022-07-28 01:37:18,16,78
2022-07-28 01:41:06,15.9,79
2022-07-28 01:44:54,15.8,79
2022-07-28 01:48:42,15.8,79
2022-07-28 01:52:30,15.8,79
2022-07-28 01:56:18,15.7,79
2022-07-28 02:00:06,15.7,79
2022-07-28 02:03:54,15.7,79
2022-07-28 02:07:42,15.7,80
2022-07-28 02:11:30,15.7,80
2022-07-28 02:15:18,15.7,80
2022-07-28 02:19:06,15.7,80
2022-07-28 02:25:45,15.7,80
2022-07-28 02:29:33,15.7,80
2022-07-28 02:33:21,15.7,80
2022-07-28 02:37:09,15.7,80
2022-07-28 02:40:57,15.7,80
2022-07-28 02:44:45,15.7,80
2022-07-28 02:48:33,15.8,80
2022-07-28 02:56:09,15.7,80
2022-07-28 03:03:45,15.7,80
2022-07-28 03:11:21,15.7,80
2022-07-28 03:15:09,15.7,80
2022-07-28 03:18:57,15.7,80
2022-07-28 03:25:36,15.7,80
2022-07-28 03:29:24,15.6,80
2022-07-28 03:33:12,15.6,80
2022-07-28 03:37:00,15.6,80
2022-07-28 03:40:48,15.6,81
2022-07-28 03:44:36,15.6,81
2022-07-28 03:48:24,15.6,81
2022-07-28 03:52:12,15.6,81
2022-07-28 04:03:36,15.5,81
2022-07-28 04:07:24,15.6,81
2022-07-28 04:11:11,15.6,81
2022-07-28 04:14:59,15.6,81
2022-07-28 04:18:47,15.6,81
2022-07-28 04:22:35,15.6,80
2022-07-28 04:29:14,15.6,80
2022-07-28 04:33:02,15.6,79
2022-07-28 04:36:50,15.6,79
2022-07-28 04:40:38,15.8,79
2022-07-28 04:44:26,15.9,79
2022-07-28 04:48:14,16.1,79
2022-07-28 04:52:02,16,78
2022-07-28 04:55:50,16,78
2022-07-28 05:03:26,15.9,78
2022-07-28 05:07:14,15.9,77
2022-07-28 05:11:02,15.9,77
2022-07-28 05:14:50,15.8,77
2022-07-28 05:18:38,15.8,77
2022-07-28 05:22:26,15.8,77
2022-07-28 05:29:05,15.7,77
2022-07-28 05:32:53,15.7,77
2022-07-28 05:36:41,15.9,77
2022-07-28 05:40:29,15.9,77
2022-07-28 05:44:17,15.9,77
2022-07-28 05:48:05,15.8,76
2022-07-28 05:51:53,15.7,76
2022-07-28 05:55:41,15.8,76
2022-07-28 05:59:29,15.8,76
2022-07-28 06:03:17,15.7,76
2022-07-28 06:07:05,15.9,76
2022-07-28 06:10:53,15.9,76
2022-07-28 06:14:41,16,76
2022-07-28 06:18:29,16.1,76
2022-07-28 06:22:17,15.9,76
2022-07-28 06:28:56,15.9,76
2022-07-28 06:32:44,15.9,76
2022-07-28 06:36:32,15.9,76
2022-07-28 06:40:20,15.9,76
2022-07-28 06:44:08,15.9,76
2022-07-28 06:47:56,16.2,76
2022-07-28 06:51:44,16.2,76
2022-07-28 06:55:32,16.3,75
2022-07-28 06:59:20,16.3,75
2022-07-28 07:03:08,16.3,75
2022-07-28 07:06:56,16.4,75
2022-07-28 07:10:44,16.5,75
2022-07-28 07:14:32,16.5,75
2022-07-28 07:18:20,16.6,75
2022-07-28 07:22:08,16.6,74
2022-07-28 07:32:35,16.7,74
2022-07-28 07:36:23,16.7,74
2022-07-28 07:40:11,16.8,74
2022-07-28 07:43:59,17,74
2022-07-28 07:47:47,17.1,74
2022-07-28 07:51:35,17.2,74
2022-07-28 07:55:23,17.2,74
2022-07-28 07:59:11,17.3,73
2022-07-28 08:02:59,17.4,73
2022-07-28 08:06:47,17.4,73
2022-07-28 08:10:35,17.4,73
2022-07-28 08:14:23,17.3,73
2022-07-28 08:18:11,17.4,73
2022-07-28 08:21:59,17.4,73
2022-07-28 08:25:47,17.6,73
2022-07-28 08:36:14,17.6,72
2022-07-28 08:40:02,17.7,72
2022-07-28 08:43:50,17.7,72
2022-07-28 08:47:38,17.7,72
2022-07-28 08:51:26,17.8,72
2022-07-28 08:55:14,18,72
2022-07-28 09:02:50,18.2,72
2022-07-28 09:06:38,18.3,71
2022-07-28 09:10:26,18.3,71
2022-07-28 09:14:14,18.4,71
2022-07-28 09:18:02,18.5,71
2022-07-28 09:21:50,18.6,70
2022-07-28 09:25:38,18.8,70
2022-07-28 09:32:17,19.2,70
2022-07-28 09:36:05,19.2,70
2022-07-28 09:39:53,19.2,69
2022-07-28 09:43:40,19.3,69
2022-07-28 09:47:28,19.3,69
2022-07-28 09:51:16,19.3,69
2022-07-28 09:55:04,19.4,69
2022-07-28 09:58:52,19.5,68
2022-07-28 10:02:40,19.6,68
2022-07-28 10:10:16,19.8,68
2022-07-28 10:14:04,20,68
2022-07-28 10:17:52,20.1,67
2022-07-28 10:21:40,20.1,67
2022-07-28 10:25:28,20.1,67
2022-07-28 10:32:07,20.3,67
2022-07-28 10:35:55,20.3,67
2022-07-28 10:39:43,20.3,67
2022-07-28 10:43:31,20.2,66
2022-07-28 10:47:19,20,66
2022-07-28 10:51:07,20.1,66
2022-07-28 10:54:55,20.2,66
2022-07-28 10:58:43,20.2,65
2022-07-28 11:02:31,20.2,65
2022-07-28 11:06:19,20.3,65
2022-07-28 11:10:07,20.3,65
2022-07-28 11:13:55,20.3,65
2022-07-28 11:17:43,20.3,65
2022-07-28 11:21:31,20.3,64
2022-07-28 11:25:19,20.1,64
2022-07-28 11:31:58,20.1,64
2022-07-28 11:35:46,20,64
2022-07-28 11:39:34,19.9,63
2022-07-28 11:43:22,20,63
2022-07-28 11:47:10,20.1,63
2022-07-28 11:50:58,20.1,63
2022-07-28 11:54:46,20.1,63
2022-07-28 11:58:34,20.1,62
2022-07-28 12:02:22,20,62
2022-07-28 12:06:10,20,62
2022-07-28 12:13:46,20,62
2022-07-28 12:17:34,19.9,61
2022-07-28 12:21:22,20,61
2022-07-28 12:25:10,19.9,61
2022-07-28 12:35:37,20.2,61
2022-07-28 12:43:13,20.2,61
2022-07-28 12:47:01,20.3,60
2022-07-28 12:50:49,20.3,60
2022-07-28 12:54:37,20.3,60
2022-07-28 12:58:25,20.4,60
2022-07-28 13:02:13,20.6,60
2022-07-28 13:06:01,20.7,60
2022-07-28 13:09:49,20.7,60
2022-07-28 13:13:37,20.7,60
2022-07-28 13:17:25,20.8,60
2022-07-28 13:25:01,20.8,60
2022-07-28 13:28:49,20.8,60
2022-07-28 13:35:28,20.9,60
2022-07-28 13:39:16,20.9,60
2022-07-28 13:46:52,21,60
2022-07-28 13:50:40,21,60
2022-07-28 13:54:28,21.2,60
2022-07-28 13:58:16,21.3,60
2022-07-28 14:02:04,21.3,59
2022-07-28 14:05:52,21.3,59
2022-07-28 14:09:40,21.3,59
2022-07-28 14:13:28,21.2,59
2022-07-28 14:17:16,21,58
2022-07-28 14:21:04,21,58
2022-07-28 14:28:40,20.8,58
2022-07-28 14:39:07,20.8,58
2022-07-28 14:46:43,20.8,58
2022-07-28 14:50:31,20.9,58
2022-07-28 14:54:19,20.9,58
2022-07-28 14:58:07,20.9,58
2022-07-28 15:05:43,20.8,58
2022-07-28 15:09:31,20.8,58
2022-07-28 15:17:06,20.9,58
2022-07-28 15:20:54,20.9,58
2022-07-28 15:24:42,20.9,58
2022-07-28 15:35:09,21,58
2022-07-28 15:38:57,21,58
2022-07-28 15:42:45,21.1,58
2022-07-28 15:46:33,21.2,58
2022-07-28 15:50:21,21,59
2022-07-28 15:54:09,21,59
2022-07-28 15:57:57,21,59
2022-07-28 16:01:45,21,59
2022-07-28 16:05:33,21,59
2022-07-28 16:09:21,21,59
2022-07-28 16:13:09,20.9,59
2022-07-28 16:20:45,20.9,59
2022-07-28 16:24:33,21,59
2022-07-28 16:28:21,20.9,59
2022-07-28 16:35:00,20.8,59
2022-07-28 16:42:36,20.9,59
2022-07-28 16:46:24,20.9,59
2022-07-28 16:50:12,21,59
2022-07-28 16:54:00,21,59
2022-07-28 16:57:48,20.9,59
2022-07-28 17:01:36,20.8,59
2022-07-28 17:05:24,20.7,59
2022-07-28 17:09:12,20.6,60
2022-07-28 17:13:00,20.6,60
2022-07-28 17:16:48,20.6,60
2022-07-28 17:20:36,20.6,60
2022-07-28 17:24:24,20.6,59
2022-07-28 17:28:12,20.6,60
2022-07-28 17:38:39,20.5,59
2022-07-28 17:42:27,20.5,59
2022-07-28 17:46:15,20.5,59
2022-07-28 17:50:03,20.5,59
2022-07-28 17:53:51,20.5,59
2022-07-28 17:57:39,20.3,59
2022-07-28 18:01:27,20.3,60
2022-07-28 18:05:15,20.2,60
2022-07-28 18:09:03,20.2,60
2022-07-28 18:16:39,20.1,60
2022-07-28 18:20:27,20.1,60
2022-07-28 18:24:15,20,60
2022-07-28 18:28:03,19.9,61
2022-07-28 18:31:51,19.7,61
2022-07-28 18:38:30,19.5,62
2022-07-28 18:42:18,19.5,62
2022-07-28 18:49:54,19.3,63
2022-07-28 18:53:42,19.3,64
2022-07-28 18:57:30,19.2,64
2022-07-28 19:01:18,19.2,65
2022-07-28 19:05:06,19.2,65
2022-07-28 19:08:54,19.1,66
2022-07-28 19:12:42,19.1,66
2022-07-28 19:16:30,19.1,66
2022-07-28 19:20:18,19,67
2022-07-28 19:24:06,19,67
2022-07-28 19:27:54,19,67
2022-07-28 19:31:42,19,67
2022-07-28 19:42:09,18.9,67
2022-07-28 19:45:57,18.9,66
2022-07-28 19:49:45,18.9,66
2022-07-28 19:53:33,18.9,66
2022-07-28 19:57:21,19,66
2022-07-28 20:01:09,19,66
2022-07-28 20:12:33,18.8,66
2022-07-28 20:16:21,18.7,66
2022-07-28 20:20:09,18.7,66
2022-07-28 20:23:57,18.7,66
2022-07-28 20:27:45,18.7,66
2022-07-28 20:31:33,18.7,66
2022-07-28 20:42:00,18.5,67
2022-07-28 20:45:47,18.5,67
2022-07-28 20:49:35,18.4,67
2022-07-28 20:53:23,18.4,67
2022-07-28 20:57:11,18.3,67
2022-07-28 21:00:59,18.2,67
2022-07-28 21:04:47,18.2,67
2022-07-28 21:12:23,18.1,68
2022-07-28 21:16:11,18.2,68
2022-07-28 21:19:59,18.2,68
2022-07-28 21:23:47,18.1,68
2022-07-28 21:27:35,18.1,68
2022-07-28 21:31:23,18.1,68
2022-07-28 21:41:50,18.3,68
2022-07-28 21:45:38,18.2,68
2022-07-28 21:49:26,18.2,67
2022-07-28 21:53:14,18.3,68
2022-07-28 21:57:02,18.3,67
2022-07-28 22:00:50,18.2,67
2022-07-28 22:04:38,18.2,67
2022-07-28 22:08:26,18.2,67
2022-07-28 22:12:14,18.2,67
2022-07-28 22:16:02,18.2,67
2022-07-28 22:19:50,18.2,67
2022-07-28 22:23:38,18.2,67
2022-07-28 22:27:26,18.2,66
2022-07-28 22:31:14,18.2,67
2022-07-28 22:45:29,18.5,67
2022-07-28 22:53:05,18.3,67
2022-07-28 22:56:53,18.6,67
2022-07-28 23:00:41,18.6,67
2022-07-28 23:04:29,18.8,67
2022-07-28 23:08:17,18.7,67
2022-07-28 23:12:05,18.5,67
2022-07-28 23:15:53,18.6,67
2022-07-28 23:19:41,18.7,67
2022-07-28 23:23:29,18.7,67
2022-07-28 23:27:17,18.8,67
2022-07-28 23:31:05,18.8,67
2022-07-28 23:34:53,18.9,67
2022-07-28 23:41:32,18.7,66
2022-07-28 23:45:20,18.5,66
2022-07-28 23:49:08,18.3,66
2022-07-28 23:52:56,18.2,66
2022-07-28 23:56:44,18.1,66
2022-07-29 00:00:32,18.1,67
2022-07-29 00:04:20,18,67
2022-07-29 00:08:08,17.9,67
2022-07-29 00:15:44,17.8,67
2022-07-29 00:19:32,17.8,68
2022-07-29 00:23:20,17.7,68
2022-07-29 00:27:08,17.6,68
2022-07-29 00:30:56,17.6,68
2022-07-29 00:34:44,17.5,68
2022-07-29 00:41:23,17.5,69
2022-07-29 00:45:11,17.5,69
2022-07-29 00:48:59,17.5,68
2022-07-29 00:52:47,17.5,68
2022-07-29 00:56:35,17.6,68
2022-07-29 01:00:23,17.6,67
2022-07-29 01:04:11,17.6,67
2022-07-29 01:07:59,17.6,66
2022-07-29 01:11:47,17.6,66
2022-07-29 01:15:35,17.6,66
2022-07-29 01:19:23,17.6,65
2022-07-29 01:23:11,17.6,65
2022-07-29 01:26:59,17.6,65
2022-07-29 01:30:47,17.6,65
2022-07-29 01:34:35,17.5,65
2022-07-29 01:45:02,17.4,65
2022-07-29 01:48:50,17.4,65
2022-07-29 01:52:38,17.4,65
2022-07-29 01:56:26,17.4,64
2022-07-29 02:00:14,17.3,64
2022-07-29 02:04:02,17.3,64
2022-07-29 02:07:50,17.3,64
2022-07-29 02:15:26,17.3,64
2022-07-29 02:26:49,17.3,63
2022-07-29 02:30:37,17.4,63
2022-07-29 02:34:25,17.3,63
2022-07-29 02:38:13,17.2,63
2022-07-29 02:44:52,17.4,63
2022-07-29 02:52:28,17.4,63
2022-07-29 02:56:16,17.4,63
2022-07-29 03:00:04,17.4,62
2022-07-29 03:03:52,17.5,62
2022-07-29 03:07:40,17.5,62
2022-07-29 03:11:28,17.5,62
2022-07-29 03:15:16,17.5,62
2022-07-29 03:19:04,17.5,62
2022-07-29 03:22:52,17.5,62
2022-07-29 03:26:40,17.4,62
2022-07-29 03:30:28,17.4,62
2022-07-29 03:34:16,17.3,62
2022-07-29 03:38:04,17.3,62
2022-07-29 03:48:31,17.3,62
2022-07-29 03:52:19,17.2,62
2022-07-29 03:56:07,17.2,62
2022-07-29 03:59:55,17.2,62
2022-07-29 04:03:43,17.2,62
2022-07-29 04:07:31,17.2,62
2022-07-29 04:11:19,17.2,62
2022-07-29 04:15:07,17.1,62
2022-07-29 04:18:55,17.1,62
2022-07-29 04:22:43,17.2,63
2022-07-29 04:26:31,17.5,63
2022-07-29 04:30:19,17.4,64
2022-07-29 04:34:07,17.2,64
2022-07-29 04:37:55,17.2,65
2022-07-29 04:48:22,17.1,66
2022-07-29 04:52:10,17,66
2022-07-29 04:55:58,16.8,67
2022-07-29 04:59:46,17,67
2022-07-29 05:03:34,17,67
2022-07-29 05:07:22,17,67
2022-07-29 05:11:10,17,67
2022-07-29 05:14:58,16.8,67
2022-07-29 05:22:34,16.7,68
2022-07-29 05:26:22,16.7,68
2022-07-29 05:30:10,16.7,68
2022-07-29 05:33:58,16.7,68
2022-07-29 05:37:46,16.6,68
2022-07-29 05:48:13,16.7,68
2022-07-29 05:52:01,16.6,69
2022-07-29 05:55:49,16.6,69
2022-07-29 05:59:37,16.6,69
2022-07-29 06:03:25,16.6,69
2022-07-29 06:07:13,16.6,69
2022-07-29 06:11:01,16.5,69
2022-07-29 06:14:49,16.5,69
2022-07-29 06:18:37,16.5,69
2022-07-29 06:22:25,16.5,70
2022-07-29 06:26:13,16.5,69
2022-07-29 06:30:01,16.6,70
2022-07-29 06:33:49,16.6,70
2022-07-29 06:37:37,16.6,70
2022-07-29 06:41:25,16.6,70
2022-07-29 06:48:04,16.7,70
2022-07-29 06:51:52,16.6,70
2022-07-29 06:55:40,16.7,70
2022-07-29 06:59:28,16.7,70
2022-07-29 07:03:16,16.8,70
2022-07-29 07:07:04,16.7,70
2022-07-29 07:10:52,16.7,71
2022-07-29 07:14:40,16.7,71
2022-07-29 07:18:28,16.7,71
2022-07-29 07:22:16,16.7,71
2022-07-29 07:29:52,16.6,72
2022-07-29 07:33:40,16.7,72
2022-07-29 07:37:28,16.7,72
2022-07-29 07:41:16,16.7,72
2022-07-29 07:47:55,16.9,72
2022-07-29 07:51:43,17,72
2022-07-29 07:55:30,16.7,72
2022-07-29 07:59:18,16.7,73
2022-07-29 08:03:06,16.7,73
2022-07-29 08:06:54,16.7,73
2022-07-29 08:10:42,16.7,73
2022-07-29 08:14:30,16.8,73
2022-07-29 08:18:18,16.8,73
2022-07-29 08:29:42,17.1,73
2022-07-29 08:33:30,17.3,73
2022-07-29 08:37:18,17.5,73
2022-07-29 08:41:06,17.7,73
2022-07-29 08:55:21,17.8,72
2022-07-29 08:59:09,17.8,72
